timestamp,price
2025-04-01 07:03:00,135
2025-04-01 07:04:00,139
2025-04-01 07:05:00,188
2025-04-01 07:06:00,131
2025-04-01 07:07:00,145
2025-04-01 07:08:00,134
2025-04-01 07:09:00,190
2025-04-01 07:10:00,141
2025-04-01 07:11:00,148
2025-04-01 07:12:00,168
2025-04-01 07:13:00,157
2025-04-01 07:14:00,105
2025-04-01 07:15:00,128
2025-04-01 07:16:00,198
2025-04-01 07:17:00,104
2025-04-01 07:18:00,146
2025-04-01 07:19:00,195
2025-04-01 07:20:00,191
2025-04-01 07:21:00,183
2025-04-01 07:22:00,113
2025-04-01 07:23:00,145
2025-04-01 07:24:00,146
2025-04-01 07:25:00,104
2025-04-01 07:26:00,130
2025-04-01 07:27:00,157
2025-04-01 07:28:00,193
2025-04-01 07:29:00,200
2025-04-01 07:30:00,192
2025-04-01 07:31:00,182
2025-04-01 07:32:00,157
2025-04-01 07:33:00,159
2025-04-01 07:34:00,150
2025-04-01 07:35:00,105
2025-04-01 07:36:00,187
2025-04-01 07:37:00,111
2025-04-01 07:38:00,109
2025-04-01 07:39:00,181
2025-04-01 07:40:00,196
2025-04-01 07:41:00,161
2025-04-01 07:42:00,197
2025-04-01 07:43:00,112
2025-04-01 07:44:00,113
2025-04-01 07:45:00,105
2025-04-01 07:46:00,189
2025-04-01 07:47:00,156
2025-04-01 07:48:00,191
2025-04-01 07:49:00,127
2025-04-01 07:50:00,195
2025-04-01 07:51:00,174
2025-04-01 07:52:00,156
2025-04-01 07:53:00,165
2025-04-01 07:54:00,196
2025-04-01 07:55:00,190
2025-04-01 07:56:00,172
2025-04-01 07:57:00,185
2025-04-01 07:58:00,109
2025-04-01 07:59:00,128
2025-04-01 08:00:00,349
2025-04-01 08:01:00,212
2025-04-01 08:02:00,207
2025-04-01 08:03:00,224
2025-04-01 08:04:00,230
2025-04-01 08:05:00,264
2025-04-01 08:06:00,321
2025-04-01 08:07:00,296
2025-04-01 08:08:00,241
2025-04-01 08:09:00,261
2025-04-01 08:10:00,273
2025-04-01 08:11:00,305
2025-04-01 08:12:00,215
2025-04-01 08:13:00,274
2025-04-01 08:14:00,386
2025-04-01 08:15:00,172
2025-04-01 08:16:00,200
2025-04-01 08:17:00,368
2025-04-01 08:18:00,245
2025-04-01 08:19:00,205
2025-04-01 08:20:00,297
2025-04-01 08:21:00,321
2025-04-01 08:22:00,237
2025-04-01 08:23:00,242
2025-04-01 08:24:00,243
2025-04-01 08:25:00,198
2025-04-01 08:26:00,363
2025-04-01 08:27:00,250
2025-04-01 08:28:00,172
2025-04-01 08:29:00,325
2025-04-01 08:30:00,278
2025-04-01 08:31:00,328
2025-04-01 08:32:00,309
2025-04-01 08:33:00,254
2025-04-01 08:34:00,319
2025-04-01 08:35:00,225
2025-04-01 08:36:00,172
2025-04-01 08:37:00,293
2025-04-01 08:38:00,396
2025-04-01 08:39:00,290
2025-04-01 08:40:00,340
2025-04-01 08:41:00,348
2025-04-01 08:42:00,347
2025-04-01 08:43:00,420
2025-04-01 08:44:00,288
2025-04-01 08:45:00,350
2025-04-01 08:46:00,324
2025-04-01 08:47:00,258
2025-04-01 08:48:00,306
2025-04-01 08:49:00,240
2025-04-01 08:50:00,203
2025-04-01 08:51:00,425
2025-04-01 08:52:00,432
2025-04-01 08:53:00,261
2025-04-01 08:54:00,399
2025-04-01 08:55:00,353
2025-04-01 08:56:00,336
2025-04-01 08:57:00,373
2025-04-01 08:58:00,316
2025-04-01 08:59:00,390
2025-04-01 09:00:00,209
2025-04-01 09:01:00,197
2025-04-01 09:02:00,314
2025-04-01 09:03:00,338
2025-04-01 09:04:00,385
2025-04-01 09:05:00,331
2025-04-01 09:06:00,316
2025-04-01 09:07:00,289
2025-04-01 09:08:00,190
2025-04-01 09:09:00,270
2025-04-01 09:10:00,289
2025-04-01 09:11:00,334
2025-04-01 09:12:00,365
2025-04-01 09:13:00,307
2025-04-01 09:14:00,274
2025-04-01 09:15:00,405
2025-04-01 09:16:00,404
2025-04-01 09:17:00,221
2025-04-01 09:18:00,272
2025-04-01 09:19:00,393
2025-04-01 09:20:00,285
2025-04-01 09:21:00,336
2025-04-01 09:22:00,384
2025-04-01 09:23:00,395
2025-04-01 09:24:00,222
2025-04-01 09:25:00,474
2025-04-01 09:26:00,208
2025-04-01 09:27:00,266
2025-04-01 09:28:00,265
2025-04-01 09:29:00,348
2025-04-01 09:30:00,354
2025-04-01 09:31:00,395
2025-04-01 09:32:00,274
2025-04-01 09:33:00,206
2025-04-01 09:34:00,240
2025-04-01 09:35:00,324
2025-04-01 09:36:00,351
2025-04-01 09:37:00,324
2025-04-01 09:38:00,347
2025-04-01 09:39:00,412
2025-04-01 09:40:00,253
2025-04-01 09:41:00,441
2025-04-01 09:42:00,435
2025-04-01 09:43:00,254
2025-04-01 09:44:00,234
2025-04-01 09:45:00,343
2025-04-01 09:46:00,418
2025-04-01 09:47:00,254
2025-04-01 09:48:00,273
2025-04-01 09:49:00,371
2025-04-01 09:50:00,193
2025-04-01 09:51:00,250
2025-04-01 09:52:00,222
2025-04-01 09:53:00,247
2025-04-01 09:54:00,298
2025-04-01 09:55:00,424
2025-04-01 09:56:00,224
2025-04-01 09:57:00,236
2025-04-01 09:58:00,228
2025-04-01 09:59:00,253
2025-04-01 10:00:00,362
2025-04-01 10:01:00,315
2025-04-01 10:02:00,264
2025-04-01 10:03:00,296
2025-04-01 10:04:00,260
2025-04-01 10:05:00,373
2025-04-01 10:06:00,324
2025-04-01 10:07:00,423
2025-04-01 10:08:00,198
2025-04-01 10:09:00,361
2025-04-01 10:10:00,386
2025-04-01 10:11:00,367
2025-04-01 10:12:00,212
2025-04-01 10:13:00,256
2025-04-01 10:14:00,423
2025-04-01 10:15:00,266
2025-04-01 10:16:00,347
2025-04-01 10:17:00,247
2025-04-01 10:18:00,263
2025-04-01 10:19:00,265
2025-04-01 10:20:00,285
2025-04-01 10:21:00,163
2025-04-01 10:22:00,299
2025-04-01 10:23:00,322
2025-04-01 10:24:00,273
2025-04-01 10:25:00,268
2025-04-01 10:26:00,341
2025-04-01 10:27:00,305
2025-04-01 10:28:00,381
2025-04-01 10:29:00,250
2025-04-01 10:30:00,348
2025-04-01 10:31:00,315
2025-04-01 10:32:00,308
2025-04-01 10:33:00,240
2025-04-01 10:34:00,376
2025-04-01 10:35:00,399
2025-04-01 10:36:00,300
2025-04-01 10:37:00,315
2025-04-01 10:38:00,294
2025-04-01 10:39:00,257
2025-04-01 10:40:00,330
2025-04-01 10:41:00,336
2025-04-01 10:42:00,179
2025-04-01 10:43:00,212
2025-04-01 10:44:00,219
2025-04-01 10:45:00,194
2025-04-01 10:46:00,288
2025-04-01 10:47:00,342
2025-04-01 10:48:00,275
2025-04-01 10:49:00,280
2025-04-01 10:50:00,294
2025-04-01 10:51:00,291
2025-04-01 10:52:00,274
2025-04-01 10:53:00,262
2025-04-01 10:54:00,318
2025-04-01 10:55:00,230
2025-04-01 10:56:00,286
2025-04-01 10:57:00,320
2025-04-01 10:58:00,331
2025-04-01 10:59:00,218
2025-04-01 11:00:00,199
2025-04-01 11:01:00,149
2025-04-01 11:02:00,163
2025-04-01 11:03:00,104
2025-04-01 11:04:00,113
2025-04-01 11:05:00,113
2025-04-01 11:06:00,187
2025-04-01 11:07:00,175
2025-04-01 11:08:00,150
2025-04-01 11:09:00,156
2025-04-01 11:10:00,150
2025-04-01 11:11:00,189
2025-04-01 11:12:00,173
2025-04-01 11:13:00,130
2025-04-01 11:14:00,132
2025-04-01 11:15:00,152
2025-04-01 11:16:00,178
2025-04-01 11:17:00,186
2025-04-01 11:18:00,165
2025-04-01 11:19:00,129
2025-04-01 11:20:00,108
2025-04-01 11:21:00,185
2025-04-01 11:22:00,154
2025-04-01 11:23:00,130
2025-04-01 11:24:00,102
2025-04-01 11:25:00,100
2025-04-01 11:26:00,154
2025-04-01 11:27:00,132
2025-04-01 11:28:00,101
2025-04-01 11:29:00,106
2025-04-01 11:30:00,134
2025-04-01 11:31:00,132
2025-04-01 11:32:00,116
2025-04-01 11:33:00,216
2025-04-01 11:34:00,176
2025-04-01 11:35:00,183
2025-04-01 11:36:00,118
2025-04-01 11:37:00,169
2025-04-01 11:38:00,271
2025-04-01 11:39:00,147
2025-04-01 11:40:00,155
2025-04-01 11:41:00,161
2025-04-01 11:42:00,102
2025-04-01 11:43:00,113
2025-04-01 11:44:00,137
2025-04-01 11:45:00,161
2025-04-01 11:46:00,146
2025-04-01 11:47:00,106
2025-04-01 11:48:00,110
2025-04-01 11:49:00,100
2025-04-01 11:50:00,109
2025-04-01 11:51:00,144
2025-04-01 11:52:00,196
2025-04-01 11:53:00,176
2025-04-01 11:54:00,111
2025-04-01 11:55:00,200
2025-04-01 11:56:00,152
2025-04-01 11:57:00,107
2025-04-01 11:58:00,143
2025-04-01 11:59:00,133
2025-04-01 12:00:00,148
2025-04-01 12:01:00,195
2025-04-01 12:02:00,148
2025-04-01 12:03:00,120
2025-04-01 12:04:00,186
2025-04-01 12:05:00,153
2025-04-01 12:06:00,324
2025-04-01 12:07:00,147
2025-04-01 12:08:00,122
2025-04-01 12:09:00,151
2025-04-01 12:10:00,130
2025-04-01 12:11:00,310
2025-04-01 12:12:00,152
2025-04-01 12:13:00,192
2025-04-01 12:14:00,137
2025-04-01 12:15:00,115
2025-04-01 12:16:00,146
2025-04-01 12:17:00,135
2025-04-01 12:18:00,150
2025-04-01 12:19:00,132
2025-04-01 12:20:00,129
2025-04-01 12:21:00,182
2025-04-01 12:22:00,158
2025-04-01 12:23:00,110
2025-04-01 12:24:00,113
2025-04-01 12:25:00,132
2025-04-01 12:26:00,239
2025-04-01 12:27:00,120
2025-04-01 12:28:00,148
2025-04-01 12:29:00,188
2025-04-01 12:30:00,153
2025-04-01 12:31:00,150
2025-04-01 12:32:00,171
2025-04-01 12:33:00,176
2025-04-01 12:34:00,185
2025-04-01 12:35:00,174
2025-04-01 12:36:00,100
2025-04-01 12:37:00,130
2025-04-01 12:38:00,162
2025-04-01 12:39:00,129
2025-04-01 12:40:00,127
2025-04-01 12:41:00,109
2025-04-01 12:42:00,108
2025-04-01 12:43:00,109
2025-04-01 12:44:00,182
2025-04-01 12:45:00,146
2025-04-01 12:46:00,119
2025-04-01 12:47:00,168
2025-04-01 12:48:00,132
2025-04-01 12:49:00,151
2025-04-01 12:50:00,105
2025-04-01 12:51:00,200
2025-04-01 12:52:00,130
2025-04-01 12:53:00,196
2025-04-01 12:54:00,124
2025-04-01 12:55:00,106
2025-04-01 12:56:00,131
2025-04-01 12:57:00,133
2025-04-01 12:58:00,115
2025-04-01 12:59:00,142
2025-04-01 13:00:00,157
2025-04-01 13:01:00,152
2025-04-01 13:02:00,117
2025-04-01 13:03:00,134
2025-04-01 13:04:00,121
2025-04-01 13:05:00,140
2025-04-01 13:06:00,109
2025-04-01 13:07:00,169
2025-04-01 13:08:00,113
2025-04-01 13:09:00,168
2025-04-01 13:10:00,180
2025-04-01 13:11:00,107
2025-04-01 13:12:00,167
2025-04-01 13:13:00,115
2025-04-01 13:14:00,114
2025-04-01 13:15:00,107
2025-04-01 13:16:00,101
2025-04-01 13:17:00,182
2025-04-01 13:18:00,131
2025-04-01 13:19:00,111
2025-04-01 13:20:00,313
2025-04-01 13:21:00,117
2025-04-01 13:22:00,113
2025-04-01 13:23:00,180
2025-04-01 13:24:00,170
2025-04-01 13:25:00,193
2025-04-01 13:26:00,289
2025-04-01 13:27:00,180
2025-04-01 13:28:00,125
2025-04-01 13:29:00,158
2025-04-01 13:30:00,194
2025-04-01 13:31:00,151
2025-04-01 13:32:00,109
2025-04-01 13:33:00,116
2025-04-01 13:34:00,102
2025-04-01 13:35:00,167
2025-04-01 13:36:00,109
2025-04-01 13:37:00,129
2025-04-01 13:38:00,185
2025-04-01 13:39:00,174
2025-04-01 13:40:00,115
2025-04-01 13:41:00,134
2025-04-01 13:42:00,166
2025-04-01 13:43:00,185
2025-04-01 13:44:00,180
2025-04-01 13:45:00,170
2025-04-01 13:46:00,181
2025-04-01 13:47:00,130
2025-04-01 13:48:00,165
2025-04-01 13:49:00,136
2025-04-01 13:50:00,200
2025-04-01 13:51:00,173
2025-04-01 13:52:00,150
2025-04-01 13:53:00,197
2025-04-01 13:54:00,118
2025-04-01 13:55:00,170
2025-04-01 13:56:00,181
2025-04-01 13:57:00,167
2025-04-01 13:58:00,100
2025-04-01 13:59:00,103
2025-04-01 14:00:00,147
2025-04-01 14:01:00,161
2025-04-01 14:02:00,195
2025-04-01 14:03:00,137
2025-04-01 14:04:00,151
2025-04-01 14:05:00,181
2025-04-01 14:06:00,133
2025-04-01 14:07:00,137
2025-04-01 14:08:00,184
2025-04-01 14:09:00,147
2025-04-01 14:10:00,115
2025-04-01 14:11:00,159
2025-04-01 14:12:00,165
2025-04-01 14:13:00,135
2025-04-01 14:14:00,189
2025-04-01 14:15:00,171
2025-04-01 14:16:00,198
2025-04-01 14:17:00,152
2025-04-01 14:18:00,162
2025-04-01 14:19:00,293
2025-04-01 14:20:00,129
2025-04-01 14:21:00,135
2025-04-01 14:22:00,195
2025-04-01 14:23:00,164
2025-04-01 14:24:00,155
2025-04-01 14:25:00,112
2025-04-01 14:26:00,160
2025-04-01 14:27:00,121
2025-04-01 14:28:00,112
2025-04-01 14:29:00,126
2025-04-01 14:30:00,117
2025-04-01 14:31:00,143
2025-04-01 14:32:00,171
2025-04-01 14:33:00,141
2025-04-01 14:34:00,161
2025-04-01 14:35:00,149
2025-04-01 14:36:00,185
2025-04-01 14:37:00,106
2025-04-01 14:38:00,107
2025-04-01 14:39:00,167
2025-04-01 14:40:00,109
2025-04-01 14:41:00,120
2025-04-01 14:42:00,183
2025-04-01 14:43:00,150
2025-04-01 14:44:00,192
2025-04-01 14:45:00,167
2025-04-01 14:46:00,192
2025-04-01 14:47:00,102
2025-04-01 14:48:00,188
2025-04-01 14:49:00,101
2025-04-01 14:50:00,133
2025-04-01 14:51:00,121
2025-04-01 14:52:00,192
2025-04-01 14:53:00,228
2025-04-01 14:54:00,181
2025-04-01 14:55:00,176
2025-04-01 14:56:00,110
2025-04-01 14:57:00,145
2025-04-01 14:58:00,162
2025-04-01 14:59:00,182
2025-04-01 15:00:00,128
2025-04-01 15:01:00,114
2025-04-01 15:02:00,163
2025-04-01 15:03:00,177
2025-04-01 15:04:00,213
2025-04-01 15:05:00,193
2025-04-01 15:06:00,146
2025-04-01 15:07:00,108
2025-04-01 15:08:00,100
2025-04-01 15:09:00,178
2025-04-01 15:10:00,172
2025-04-01 15:11:00,133
2025-04-01 15:12:00,145
2025-04-01 15:13:00,160
2025-04-01 15:14:00,185
2025-04-01 15:15:00,106
2025-04-01 15:16:00,151
2025-04-01 15:17:00,195
2025-04-01 15:18:00,176
2025-04-01 15:19:00,135
2025-04-01 15:20:00,114
2025-04-01 15:21:00,158
2025-04-01 15:22:00,117
2025-04-01 15:23:00,175
2025-04-01 15:24:00,200
2025-04-01 15:25:00,333
2025-04-01 15:26:00,159
2025-04-01 15:27:00,131
2025-04-01 15:28:00,133
2025-04-01 15:29:00,137
2025-04-01 15:30:00,193
2025-04-01 15:31:00,193
